XRF Depth,SiO2,CaO,MgO,Al2O3,Fe2O3,K2O,AF10,AF20,AF30,AF60,AF90,AO10,AO20,AO30,AO60,AO90,AT10,AT20,AT30,AT60,AT90,AFCO60,AORT,AORX,BFV,CBP1,CBP2,CBP3,CBP4,CBP5,CBP6,CBP7,CBP8,CDF,CFTC,CMFF,CMFF_SIG,CMR_PHI_CO,CMRP_3MS,CNTC,CTEM,DCAL,DNPH,DPHZ,DPH8,DSOZ,DWAL_WALK2,DWCA_WALK2,DWFE_WALK2,DWGD_WALK2,DWSI_WALK2,DWSU_WALK2,DWTI_WALK2,ECGR,ECST,ESUF_WALK2,GDEV,GR,GR_EDTC,GTEM,HCAL,HDRA,HDRB,HGR,HMIN,HMNO,HNPO,HPRA,HTNP,KSDR,KTIM,NPHI,NPOR,PEF8,PEFZ,PXND_HILT,QCPMT,RHGE_WALK2,RHO8,RHOZ,RSOZ,RXO8,RXOZ,SP,SPAR,STIT,T2LM,T2LM_SIG,TCMR,TENS,TNPH,WCAR_WALK2,WCLA_WALK2,WPYR_WALK2,WQFM_WALK2,DTCO,DTSM
10423,79.84572508,3.504093841,1.109964898,9.706085132,3.526512218,2.307618827,14.0546,15.6892,16.3066,14.6567,13.989,13.9815,15.766,15.9272,14.9541,14.4918,14.0861,14.9181,15.656,14.2866,12.0363,68.2282,12.5859,12.401,0.077,0.0287,0.0314,0.0104,0.0118,0.0028,0,0.001,0.0012,1607.5914,1683.1003,0.0104,0.0041,0.0008,0.0273,3482.6675,183.3412,0.864,-0.0159,0.0551,0.054,0,0.0589,0.0507,0.0324,5.3553,0.3057,0.0172,0.0031,89.2445,64.7201,0.5235,2.2848,81.898,85.8353,182.2964,9.614,-0.0011,0.0052,85.1413,20.5528,18.2531,0.1605,0.0113,0.1476,0.0014,0.0107,0.1552,0.1644,3.3294,3.2745,0.1296,0.003,2.7316,2.6177,2.6158,0.0001,26.1153,26.8586,-206.6912,-206.5413,0,2.422,-999.25,0.0874,4708.1665,0.1478,0.0614,0.2961,0.0322,0.6103,73.4209,121.0644
10424,76.14906115,4.569333405,1.172617352,10.86328924,4.334133058,2.911565799,13.3695,15.6845,16.8318,14.6717,14.2876,11.2439,13.7713,15.9215,16.2411,15.8195,12.974,15.4704,17.4742,14.457,14.3305,68.1586,15.3638,9.8817,0.0542,0.0231,0.0254,0.0046,0.0047,0.0078,0.0005,0,0.001,1558.827,1896.0181,0.013,0.004,0.0008,0.0186,3584.6252,183.3412,0.8679,-0.0153,0.0606,0.0625,0,0.0514,0.0519,0.0292,6.3713,0.3165,0.0097,0.0022,83.9586,61.2084,0.4754,2.4445,77.0341,84.1424,182.2964,9.6179,-0.0028,0.0003,75.5419,35.4349,31.5242,0.1061,0.058,0.1225,0.0005,0.0116,0.1182,0.1077,3.1941,3.2393,0.1132,0.0882,2.7171,2.6032,2.6064,0.0001,45.1376,42.465,-206.2936,-206.5189,0,2.5352,-999.25,0.0672,4620.2002,0.1226,0.0645,0.2585,0.0181,0.6588,72.8912,120.2312
10425,76.33477607,3.940470489,0.9820464934,11.41636356,4.24649577,3.079847617,12.4078,15.0139,16.5335,14.4864,13.8041,11.3651,21.1006,23.8327,20.3137,19.9594,12.4913,15.2659,17.5938,13.788,16.265,69.0303,19.4218,8.8688,0.0502,0.0202,0.021,0.0082,0.0018,0.0052,0.004,0,0,1465.432,1863.0564,0.0101,0.004,0.0008,0.0192,3565.3479,183.3412,0.9295,-0.0159,0.0558,0.0533,0,0.0527,0.0478,0.0304,8.0129,0.3186,0.0077,0.0018,86.8251,62.379,0.5218,2.5644,79.4485,89.3658,182.2964,9.6795,-0.0026,0.0144,75.6971,18.3551,16.2952,0.1193,0.0457,0.1254,0.0004,0.0055,0.1336,0.1257,3.4599,3.4141,0.1143,0.2575,2.7163,2.6189,2.6146,0.0001,23.3088,23.5377,-206.0985,-206.4919,0,2.6439,-999.25,0.0604,4471.6001,0.1254,0.0537,0.2647,0.0145,0.6672,72.3748,119.434
10426,77.31863248,2.977136813,1.061223799,11.45273835,4.06242695,3.127841606,11.2809,13.5906,14.9606,14.04,12.6946,10.4791,11.8301,14.2405,15.9967,15.6328,10.8912,12.8381,14.6934,13.6323,13.9556,71.2252,15.7991,8.7642,0.0485,0.0159,0.0169,0.0151,0.0007,0.002,0.0048,0,0,1420.7872,1695.2709,0.0067,0.004,0.0008,0.0225,3460.8716,183.3412,0.8394,-0.0157,0.0529,0.0526,0,0.0597,0.0446,0.0344,6.8103,0.3101,0.0066,0.003,92.5405,64.7201,0.5362,1.469,85.0151,88.5365,182.2964,9.5894,-0.0029,0.0075,86.3455,14.4636,12.8287,0.1563,0.0745,0.144,0.0003,0.0018,0.1493,0.1497,3.4855,3.5171,0.1266,0.1127,2.7217,2.62,2.6196,0.0001,18.3395,17.9172,-206.9583,-206.4495,0,2.84,-999.25,0.0553,4418,0.144,0.0449,0.2999,0.0124,0.6428,72.3252,119.1598
10427,73.97447771,8.370225607,0.8158532856,10.30638193,3.701088167,2.831973302,10.6114,13.2698,14.2884,14.5354,12.149,9.998,11.0467,14.7355,15.5745,15.2234,10.0681,11.9892,13.3439,13.734,13.5797,68.7975,13.9149,9.366,0.0462,0.0171,0.0173,0.0117,0.0001,0.0026,0.0027,0,0,1892.9607,1685.9794,0.0053,0.0037,0.0008,0.0171,3465.8948,183.3412,0.8163,-0.0156,0.0596,0.051,0.0504,0.0601,0.058,0.0348,7.5794,0.2935,0.0054,0.0028,88.3912,62.379,0.5001,2.773,81.2862,85.9145,182.2964,9.5663,-0.0054,-0.0082,79.3701,13.5849,12.0473,0.1438,0.105,0.1461,0.0001,0.0009,0.1527,0.1459,3.3522,3.5127,0.1297,0.29,2.7235,2.6228,2.6081,0.0001,17.2199,17.9231,-206.0875,-206.5252,0,2.2682,-999.25,0.0515,4976.4004,0.1462,0.0811,0.3019,0.0101,0.6069,72.8624,119.9376
10428,78.19531962,3.028812367,0.9251742054,11.15268682,3.775672932,2.922334048,11.1914,14.8093,15.6542,15.1962,12.6977,11.04,13.6297,13.4335,11.5027,11.2775,10.8509,13.9782,15.0633,15.9161,12.8797,65.8059,10.1168,9.6889,0.0542,0.0169,0.0166,0.0165,0.0049,0.0028,0.0022,0.0001,0.0003,1797.3685,1703.2178,0.0061,0.004,0.0008,0.0269,3532.2827,183.3412,0.8062,-0.0155,0.0546,0.0694,0.0257,0.0555,0.0523,0.032,8.3616,0.3085,0.005,0.003,89.4712,61.2084,0.5214,2.7004,82.3159,83.4025,182.2964,9.5562,-0.0005,0.0096,81.5638,37.7332,33.5764,0.1437,0.0389,0.1489,0.0005,0.0017,0.1477,0.1492,3.6261,3.4831,0.1302,0.1687,2.7168,2.5913,2.6167,0.0001,48.0793,32.8638,-206.3934,-206.4714,2.9627,2.9325,-999.25,0.0603,4971.167,0.1488,0.0656,0.2788,0.0094,0.6462,72.7217,121.0754
10429,73.89369351,4.616351104,1.125001763,12.32071553,4.555177668,3.489060431,12.914,18.1844,19.1793,16.3893,14.1991,14.6518,23.5946,15.5167,10.8064,10.5676,13.3575,20.1115,18.3315,15.5606,13.0016,61.0155,9.1832,13.755,0.0595,0.0146,0.0175,0.0203,0.0088,0.0012,0,0.0006,0.0015,1698.9244,1736.5264,0.005,0.0041,0.0008,0.0323,3509.6316,183.3412,0.837,-0.0156,0.0531,0.0425,0.0053,0.0592,0.0541,0.034,7.4123,0.3,0.0065,0.0033,88.9185,61.2084,0.5218,2.6715,81.6959,90.5308,182.2964,9.587,-0.0022,-0.0062,81.3973,13.9016,12.329,0.1284,0.066,0.1411,0.0008,0.0013,0.1463,0.1321,3.3342,3.4008,0.1247,0.207,2.7224,2.6374,2.6192,0.0001,17.6236,19.0138,-206.5239,-206.4323,1.7776,3.4206,-999.25,0.0644,4753.3335,0.1411,0.0705,0.2974,0.0121,0.62,72.0418,119.8123
10430,81.03677523,6.347104609,0.6265227533,6.783665435,3.55672079,1.649211179,14.0804,19.5817,19.611,15.9588,15.541,18.3089,28.5972,31.6067,16.193,15.5383,19.1282,35.779,34.2321,23.1538,18.3868,62.6613,10.7268,15.8758,0.0598,0.019,0.0258,0.013,0.0023,0.0032,0.0002,0.0001,0.0008,1602.1776,1786.3579,0.0045,0.0039,0.0008,0.0196,3615.3711,183.3412,0.8301,-0.0156,0.055,0.0461,0.0468,0.0615,0.0365,0.0345,7.5884,0.3171,0.0119,0.0036,85.481,62.379,0.509,4.6576,78.5617,87.7624,182.548,9.5801,-0.0057,-0.0198,79.847,11.6218,10.3012,0.154,0.0952,0.1414,0.0003,0.0011,0.1506,0.1524,3.3946,3.433,0.1253,0.1031,2.7269,2.6312,2.616,0.0001,14.717,16.7229,-206.5294,-206.3906,0.5925,2.2245,-999.25,0.0643,4705.7998,0.1414,0.0233,0.3091,0.0223,0.6453,71.9649,118.5694
10431,76.9202708,1.308420612,1.290541963,12.62458078,4.31592738,3.54025846,11.8588,14.1458,14.6333,12.6286,12.4442,12.5592,13.1924,13.019,13.2309,12.7822,12.2515,14.9215,14.0463,11.1655,10.781,79.1851,10.6312,12.2771,0.058,0.0206,0.0307,0.0066,0,0.0072,0.0004,0,0,1539.8384,1914.1892,0.0076,0.0038,0.0008,0.0142,3686.8237,183.3412,0.7947,-0.015,0.056,0.0606,0.0281,0.0616,0.0313,0.0335,5.7225,0.3239,0.0177,0.0043,76.7956,61.2084,0.4735,2.5656,70.6902,76.7234,182.6319,9.5447,-0.0034,-0.0039,65.8233,81.3104,72.5736,0.1238,0.0759,0.1282,0.0003,0.0032,0.1331,0.1154,3.4251,3.3731,0.1161,0.5063,2.731,2.6063,2.6143,0.0001,103.966,55.5519,-206.5833,-206.4053,0,2.0242,-999.25,0.0656,4636.8335,0.1278,0.0092,0.3098,0.0331,0.6479,73.0397,119.8379
10432,76.94786534,0.9948831918,1.165858276,12.72364661,4.461304918,3.706441664,9.3487,11.2633,11.1905,10.5656,10.1789,10.0321,14.2267,11.8213,9.6504,9.377,9.1936,11.3667,10.628,9.63,10.01,94.6468,8.5227,8.1629,0.0651,0.0246,0.0307,0.0097,0,0.0008,0.0003,0.0007,0.0006,1475.9106,1485.2246,0.0024,0.0037,0.0008,0.0122,3383.2595,183.3412,0.9487,-0.0171,0.0747,0.0675,0.0477,0.0687,0.0082,0.0382,5.3022,0.3379,0.0178,0.0061,92.5051,63.5495,0.5797,2.5503,84.5745,94.1248,182.6319,9.6987,-0.0067,-0.0329,84.4261,13.0583,11.5791,0.2006,0.0953,0.178,0.0002,0.0003,0.1768,0.2018,3.2541,3.3244,0.1537,0.308,2.7357,2.5946,2.5823,0.0001,16.549,17.7215,-206.428,-206.4037,0,1.5762,-999.25,0.0675,4388.3999,0.1779,0,0.3454,0.0333,0.6213,74.3419,123.5537
10433,77.66004905,1.53219645,1.085617587,12.03613636,4.210629061,3.475371496,9.0374,10.2827,10.5097,10.5591,9.9344,8.2184,9.8264,9.7574,8.1885,7.958,8.7354,10.2994,10.4996,10.7954,10.3734,94.7046,8.9643,7.5435,0.0761,0.0329,0.0317,0.008,0.0047,0.0001,0.0034,0.0004,0,1799.6497,1440.629,0.0051,0.004,0.0008,0.0165,3186.4055,183.3412,0.9688,-0.0171,0.0706,0.0704,0.0365,0.0631,0.0321,0.0347,7.5547,0.3201,0.0166,0.0042,95.744,61.2084,0.5453,2.8443,87.459,91.0354,182.7997,9.7188,-0.0059,-0.0271,86.9784,16.0449,14.2379,0.158,0.1055,0.1681,0.0005,0.0019,0.17,0.1623,3.257,3.3252,0.1467,0.0527,2.7319,2.5895,2.5892,0.0001,20.3604,16.9863,-206.5441,-206.5556,0,1.6923,-999.25,0.0812,4864.6665,0.1684,0.0114,0.3174,0.031,0.6402,74.7689,124.8176
10434,77.22649043,1.441523078,1.101478908,12.28667189,4.524114885,3.419720811,9.1141,10.1735,10.5967,11.586,10.7339,9.2957,9.2598,10.1142,11.4264,10.9959,8.9864,9.5369,10.3581,11.1177,11.1172,86.3109,11.2922,6.9853,0.0739,0.0297,0.0274,0.013,0.004,0.0001,0.006,0.0006,0,1740.1116,1463.4504,0.0069,0.0043,0.0008,0.0237,3179.0771,183.3412,1.0011,-0.0173,0.0577,0.0559,0.0129,0.0637,0.029,0.0351,6.0111,0.3227,0.0189,0.0029,92.282,61.2084,0.5536,2.4102,84.1774,91.2755,182.7997,9.7511,-0.0036,0.0005,84.9979,10.0329,8.8884,0.1669,0.0569,0.1623,0.0008,0.0037,0.1671,0.1652,3.2731,3.2929,0.1396,0.1289,2.735,2.6143,2.6113,0.0001,12.6927,13.2063,-206.5515,-206.561,0,2.1929,-999.25,0.0808,4782.6001,0.1624,0.003,0.32,0.0354,0.6417,75.6647,127.0896
10435,75.44611461,4.550372812,1.011043074,11.12883685,4.567394484,3.296238173,9.6631,10.9696,11.2821,12.0688,12.0853,7.9284,7.9559,12.2277,14.8493,14.3971,9.1627,9.8923,10.3472,12.246,11.8735,82.8581,14.4128,6.7537,0.0656,0.0233,0.0217,0.0157,0.0052,0,0.0012,0.0023,0,1664.5498,1440.3519,0.004,0.0042,0.0008,0.0245,3155.3247,183.3412,1.0335,-0.0176,0.0561,0.053,0.0334,0.0684,0.0164,0.0378,4.6953,0.3291,0.0304,0.0032,93.5646,64.7201,0.598,2.6717,85.227,84.56,182.7997,9.7835,-0.0043,0.0041,82.2796,10.5329,9.3331,0.1711,0.0697,0.165,0.0005,0.0009,0.1819,0.1727,3.3688,3.4014,0.1407,0.2098,2.7515,2.6194,2.6141,0.0001,13.33,13.2966,-206.6121,-206.5883,0,2.3202,-999.25,0.0696,4777.2002,0.1649,0,0.3438,0.0569,0.5992,74.7764,127.4142
10436,89.06529403,1.198988352,1.218083412,4.7162832,2.899696771,0.9016542316,10.5744,12.9219,13.0619,12.4324,13.8292,10.0229,13.5855,16.6553,17.6597,17.2916,11.1426,14.0396,13.448,12.6885,16.4878,80.4352,14.8854,6.2988,0.0551,0.015,0.018,0.0173,0.0054,0.0018,0.0002,0.0003,0,1611.1971,1579.7488,0.0029,0.0033,0.0008,0.0249,3415.2224,183.3412,0.9872,-0.0171,0.0518,0.0496,0.0334,0.0636,0.0396,0.0347,5.3283,0.3107,0.0203,0.0034,88.8402,62.379,0.5534,2.4063,81.087,81.9142,182.7997,9.7372,-0.0037,0.002,77.9032,12.9224,11.4584,0.1774,0.0898,0.1606,0.0003,0.0003,0.186,0.1695,3.4507,3.44,0.1368,0,2.7377,2.6252,2.6214,0.0001,16.3763,16.2595,-206.829,-206.5879,0,2.5487,-999.25,0.058,4689.6001,0.1604,0.0315,0.3198,0.0381,0.6107,73.6912,123.6084
10437,75.24133961,3.012066198,1.370093383,12.355943,4.307495451,3.713062355,10.7539,13.9054,13.5538,11.3775,12.3897,8.0817,23.6942,15.9204,12.8,12.5123,10.3209,20.3404,18.7913,12.7898,18.1598,87.8928,11.4993,5.467,0.0596,0.0221,0.0227,0.0105,0.0065,0.0034,0.0006,0.0003,0,1572.2197,1769.3441,0.0064,0.0037,0.0008,0.0213,3604.4348,183.3412,0.941,-0.0164,0.0615,0.0501,0.022,0.0595,0.0603,0.0319,3.9001,0.2941,0.0227,0.0033,77.6762,62.379,0.4879,2.4501,71.0409,89.0013,182.7997,9.691,0.0021,0.0117,63.8202,19.382,17.5892,0.1195,0.03,0.1424,0.0004,0.0026,0.1299,0.1172,3.3014,3.8003,0.1276,0.252,2.7389,2.6244,2.6049,0.0001,27.3398,19.7617,-206.7538,-206.5511,0,2.25,-999.25,0.0661,4653.2002,0.1425,0.0872,0.2993,0.0425,0.571,74.8124,126.6956
10438,74.57209436,1.430922458,1.358741319,13.66035835,4.576584214,4.401299291,10.4836,12.2905,11.8938,10.4481,10.0823,8.9356,8.5847,9.0141,10.1091,9.8669,9.4504,9.8823,9.7421,8.5639,9.0916,95.711,9.7802,6.4916,0.0673,0.0283,0.0272,0.0046,0.013,0.0012,0,0,0.0012,1628.671,1571.3466,0.0081,0.004,0.0008,0.0199,3326.946,183.3412,1.1305,-0.0181,0.1372,0.2334,0.0052,0.0611,0.0742,0.0333,4.9444,0.2749,0.02,0.0032,89.9153,63.5495,0.5075,2.9895,81.5584,92.8115,182.7997,9.8805,-0.0341,-0.0377,84.9982,9.789,8.8763,0.1643,-0.4182,0.1531,0.0006,0.0047,0.1701,0.163,7.0803,5.7323,0.1504,0.4728,2.7405,2.3109,2.4753,0.08,13.3457,11.4051,-206.536,-206.4623,0,2.0936,-999.25,0.0755,4675.8335,0.153,0.1245,0.3069,0.0375,0.5311,75.3079,126.2589
10439,70.48730018,10.24417988,1.064814085,11.10596618,3.867524557,3.230215122,10.6523,12.2699,12.5753,11.3525,10.2186,11.2783,10.9587,11.3148,10.2136,10.1147,10.4408,11.3521,11.3879,10.3413,9.0087,88.0866,9.6765,7.443,0.0528,0.0183,0.0187,0.0105,0.008,0.0011,0.0005,0,0.0002,1637.9409,1332.9956,0.0045,0.0036,0.0008,0.0203,3092.2395,183.3412,1.0142,-0.0177,0.1057,0.0942,0.0279,0.0703,0.0624,0.0388,7.8759,0.2721,0.0176,0.0044,91.6455,61.2084,0.5834,1.9091,83.549,89.0047,182.7997,9.7642,-0.012,0.0049,85.2125,4.4663,5.5991,0.2162,-0.1926,0.1844,0.0002,0.0009,0.2055,0.2224,5.0675,5.4258,0.1662,0.0767,2.7458,2.5489,2.5292,0.1579,18.6161,14.7296,-206.1117,-206.4578,0,2.2868,-999.25,0.0573,4749,0.1847,0.0928,0.3533,0.0329,0.5211,76.3069,128.5992
10440,74.35096504,7.327530311,1.263192912,9.285558737,5.142809591,2.629943412,10.7814,14.2369,15.7111,14.7761,12.2666,8.5198,11.6551,10.0857,7.181,7.2116,10.6906,14.8227,15.9021,15.6592,10.7529,67.677,9.2853,5.9414,0.0607,0.022,0.0229,0.0137,0.0021,0.0032,0.0014,0,0,1575.9525,1508.1342,0.0047,0.0037,0.0008,0.0205,3246.0603,183.3412,0.8856,-0.0163,0.0811,0.0747,0.0353,0.0688,0.0473,0.0367,6.6768,0.2934,0.0271,0.004,89.2329,62.379,0.5496,3.27,81.8095,83.3733,182.7997,9.6356,0,0.0055,80.4978,24.2881,21.5814,0.1487,0.0983,0.1602,0.0003,0.0012,0.1655,0.1444,3.6564,3.8608,0.144,0,2.7506,2.5823,2.5713,0.0001,30.8867,32.1518,-206.1582,-206.404,0,2.0735,-999.25,0.0654,4669.667,0.1601,0.0522,0.346,0.0506,0.5511,76.3293,128.5221
10441,73.98411709,5.593566345,1.444587081,11.49712256,4.047267891,3.433339037,10.9961,14.4417,16.6899,15.3976,13.5839,9.4136,16.8872,21.048,17.903,18.0348,11.1659,21.279,24.157,21.1884,14.9719,64.9451,17.0147,7.2424,0.0774,0.03,0.0317,0.0135,0.003,0.0018,0.0032,0,0,1599.2587,1473.4453,0.0057,0.0039,0.0008,0.0214,3260.2402,183.3412,0.881,-0.0165,0.0771,0.084,0.0289,0.0578,0.051,0.0313,2.635,0.3077,0.0199,0.0032,91.3015,62.379,0.5381,1.9754,83.723,85.1802,182.7997,9.631,-0.0013,0.0297,82.4226,18.5732,16.4902,0.1648,0.0132,0.1689,0.0007,0.0026,0.1682,0.1677,3.8317,3.728,0.1488,0,2.7329,2.5663,2.5782,0.0088,23.5889,21.3607,-206.1742,-206.4117,0,1.8664,-999.25,0.0831,4723.3999,0.1689,0.0621,0.2907,0.0373,0.6099,80.1186,132.5772
10442,74.91551162,3.375763752,1.34112258,12.28535301,4.448261877,3.633987157,11.4927,14.2213,16.494,14.2943,13.9937,10.0223,8.6909,10.598,11.1679,11.0414,10.9342,9.7874,11.9111,10.2619,9.6274,69.958,11.937,8.6184,0.0737,0.03,0.0288,0.0113,0.0061,0.0022,0.0017,0.0003,0,1560.8228,1318.5579,0.0068,0.0039,0.0008,0.0216,3055.4607,183.3412,0.8902,-0.0167,0.0781,0.0626,0.0355,0.0637,0.043,0.0351,4.3244,0.3063,0.0178,0.0034,95.7205,62.379,0.5591,1.9285,87.7395,91.5729,182.7997,9.6402,-0.0043,0.0189,86,12.6616,11.2532,0.1921,0.0603,0.1855,0.0006,0.0036,0.189,0.1949,3.4377,3.64,0.1591,0.356,2.7361,2.603,2.5765,0.0205,16.1835,14.7624,-206.25,-206.4303,0,1.9162,-999.25,0.0805,4599.8335,0.1854,0.0407,0.3202,0.0334,0.6058,75.7188,125.3274
10443,74.22711288,4.469223339,1.067486932,12.13296144,4.421436375,3.681779033,12.7096,16.2517,18.5016,17.0209,18.3486,12.106,14.5687,16.7837,22.2951,21.5791,12.5904,16.4234,17.8741,15.2881,16.0907,58.7512,19.4333,11.7222,0.0702,0.0211,0.0264,0.018,0.0056,0.0025,0.0009,0,0,1558.4075,1344.7859,0.0042,0.0037,0.0008,0.0269,3067.3665,183.3412,0.8794,-0.0166,0.074,0.0693,0.0555,0.0676,0.0403,0.0379,5.5731,0.3022,0.0144,0.0036,94.1268,62.379,0.561,2.0205,86.3197,91.3442,182.7997,9.6294,-0.0076,-0.0196,82.8517,13.4603,11.9367,0.1908,0.1295,0.1798,0.0006,0.0011,0.1994,0.1897,3.3928,3.4295,0.1547,0,2.7366,2.5914,2.5835,0.0001,17.0615,18.5357,-206.7443,-206.5047,0,2.2861,-999.25,0.0745,4652,0.1799,0.0333,0.3395,0.0269,0.6003,75.4876,125.1401
10444,82.46203066,8.749707391,0.6416874808,4.67899007,2.392649826,1.074934575,14.0622,21.152,23.4809,23.6427,24.7866,15.0255,20.65,13.7584,12.452,12.0786,13.5453,23.5768,25.7119,23.707,28.6265,42.2964,12.3668,12.884,0.0604,0.0176,0.0149,0.0195,0.0092,0,0.0015,0.0009,0,1586.3142,1774.528,0.0032,0.0041,0.0008,0.0311,3497.864,183.3412,0.7839,-0.0151,0.0728,0.0736,0.0648,0.0518,0.0618,0.0298,6.2436,0.304,0.0041,0.0032,80.2457,62.379,0.5066,0.8565,73.9013,84.815,182.7997,9.5339,-0.0088,-0.0356,69.2105,30.5525,27.1687,0.1495,0.1378,0.1343,0.0006,0.0005,0.1347,0.1458,3.3378,3.3974,0.1243,0.1355,2.7133,2.5842,2.5856,0.0076,38.8949,43.6799,-206.8295,-206.6037,0,2.9449,-999.25,0.0636,4614.8003,0.1345,0.0911,0.2603,0.0077,0.6408,75.2951,124.501
10445,73.65106654,14.19677789,0.7995790038,6.334215293,3.428247747,1.590113529,15.3896,24.329,26.0656,28.2869,27.0676,17.9792,25.2151,25.3344,17.1902,16.4473,18.7191,35.8121,42.3673,37.4424,44.5751,35.352,10.989,15.319,0.0503,0.0196,0.0106,0.0127,0.0082,0,0.0028,0.0007,0,1608.3036,2304.8235,0.0042,0.0042,0.0008,0.0244,3846.521,183.3412,0.7931,-0.0138,0.0573,0.0461,0.0102,0.0513,0.0766,0.0292,5.9036,0.2879,0.0065,0.0032,72.3236,62.379,0.4631,3.9677,66.5782,68.8314,182.7997,9.5431,-0.0032,0.0031,60.5289,69.721,62.1952,0.0747,0.0534,0.0935,0.0003,0.0006,0.1005,0.0749,3.6181,3.3948,0.0896,0,2.7174,2.6312,2.6121,0.0001,89.0937,93.0121,-206.8125,-206.6841,0,2.7885,-999.25,0.0545,4609,0.0933,0.131,0.2577,0.0121,0.5993,75.1991,123.1922
10446,33.93269744,59.86238263,0,2.532901674,3.150540925,0.5214773302,15.5113,22.5311,24.0766,28.1806,23.4411,17.6018,14.1516,13.9915,12.367,11.9299,15.415,19.6894,19.3922,23.3357,20.487,35.4855,11.4444,11.8777,0.0515,0.0183,0.0178,0.0115,0.0041,0.0003,0.0029,0,0,1564.0537,2152.1848,0.0033,0.0038,0.0008,0.0187,3951.458,183.3412,0.8301,-0.0148,0.0605,0.0625,0,0.0511,0.0829,0.0285,4.9624,0.2814,0.0118,0.0028,80.0362,63.5495,0.4492,0,73.5577,71.6357,182.7997,9.5801,-0.0013,0.0152,70.2596,45.6604,40.6542,0.1134,0.0117,0.1152,0.0002,0.0004,0.121,0.1169,3.2617,3.3283,0.1075,0,2.7235,2.6031,2.6065,0.0001,58.2242,61.2434,-206.5284,-206.7497,0,2.2527,-999.25,0.0549,4609.6001,0.115,0.148,0.2568,0.0221,0.5731,71.2402,116.8008
10447,73.56613828,13.45600933,1.32239227,5.86085274,4.230868302,1.563739076,15.1976,21.55,22.5016,25.0509,21.6294,16.0984,34.7463,25.1814,20.8292,20.0485,15.1187,23.2997,24.6036,28.1863,36.0458,39.9187,18.1598,9.1478,0.0438,0.011,0.0217,0.0109,0.0002,0.0001,0.0027,0.0003,0,1504.4969,2180.1387,0.0032,0.0038,0.0008,0.0143,4046.0046,183.3412,0.881,-0.0153,0.0693,0.0681,0.0142,0.0434,0.0952,0.0244,5.7535,0.2802,0.01,0.0018,77.2081,62.379,0.424,2.0923,70.7995,71.7189,182.7997,9.631,-0.0028,-0.0025,73.6938,48.2213,42.9408,0.1219,0.0332,0.1172,0.0001,0.0003,0.1163,0.1246,3.4739,3.3702,0.1107,0.4411,2.716,2.5935,2.5914,0.0001,61.5017,61.4084,-206.6458,-206.7551,0,2.3881,-999.25,0.047,4534.8335,0.1172,0.1812,0.2182,0.0187,0.582,69.9275,114.3193
10448,79.64969871,6.680216004,0.8758361567,7.447939118,3.147388347,2.198921661,14.8333,20.5425,21.3059,22.6567,21.1412,15.5114,23.696,24.0424,18.6605,17.9725,14.9012,21.792,21.9084,23.5888,34.8321,44.1371,18.8964,7.7907,0.0396,0.0082,0.0219,0.0095,0,0.0025,0.0015,0,0.0018,1683.5645,2402.9849,0.0059,0.0042,0.0008,0.0154,4116.9937,183.3412,0.8602,-0.0145,0.0548,0.0383,0,0.0485,0.0735,0.0269,3.7652,0.297,0.0135,0.0021,69.4966,62.379,0.4436,2.1669,63.7865,63.7718,182.7997,9.6102,0,0.0105,61.9601,51.5161,45.8919,0.0846,-0.0132,0.0983,0.0002,0.0009,0.0921,0.084,3.4036,3.2833,0.0934,0.2677,2.7211,2.6445,2.6163,0.0001,65.731,59.1609,-206.6367,-206.7579,0,3.359,-999.25,0.0455,4894.667,0.0984,0.1227,0.2437,0.0253,0.6083,69.6275,112.77
10449,80.63802812,4.33553335,0.8005540907,8.61837585,3.028670268,2.578838325,14.7373,19.2895,20.1954,19.9162,20.7409,14.0845,17.748,19.8466,17.1072,16.8214,14.2575,17.7169,18.7149,19.4834,28.2037,50.2104,17.6024,8.1049,0.0572,0.0228,0.0241,0.0103,0.0001,0.0063,0.0004,0,0.0029,1728.7338,2058.2017,0.0098,0.0044,0.0008,0.0201,3822.9802,183.3412,0.8448,-0.015,0.0657,0.0693,0,0.0466,0.0576,0.0262,3.868,0.3186,0.0097,0.0023,79.4891,65.8906,0.4591,2.0078,73.0077,75.2178,182.7997,9.5948,-0.0008,0.0041,70.9511,32.483,28.8909,0.1099,0.0081,0.1178,0.0006,0.0061,0.123,0.1143,3.0974,3.1154,0.1106,0.3088,2.7125,2.5916,2.5976,0.0001,41.3636,41.8987,-206.517,-206.7731,0,2.7244,-999.25,0.067,4804.6001,0.1179,0.0799,0.2342,0.0182,0.6678,73.5054,118.5547
